Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-12-12 07:31:00,1.678,0.0,243.43,6.8,0,0.0,18.0
2008-12-12 07:32:00,1.75,0.0,241.58,7.2,0,0.0,18.0
2008-12-12 07:33:00,2.158,0.07,241.18,8.8,0,0.0,18.0
2008-12-12 07:34:00,2.242,0.16,241.13,9.2,0,0.0,18.0
2008-12-12 07:35:00,2.262,0.204,240.9,9.4,0,0.0,18.0
2008-12-12 07:36:00,2.25,0.202,240.36,9.4,0,0.0,18.0
2008-12-12 07:37:00,2.192,0.13,240.18,9.0,0,0.0,17.0
2008-12-12 07:38:00,2.164,0.098,239.88,9.0,0,0.0,18.0
2008-12-12 07:39:00,2.166,0.098,239.59,9.0,0,0.0,18.0
2008-12-12 07:40:00,2.184,0.1,240.88,9.0,0,0.0,17.0
2008-12-12 07:41:00,2.192,0.102,241.46,9.0,0,0.0,18.0
2008-12-12 07:42:00,2.192,0.102,241.45,9.0,0,0.0,18.0
2008-12-12 07:43:00,2.198,0.104,242.0,9.0,0,0.0,18.0
2008-12-12 07:44:00,2.202,0.102,242.01,9.0,0,0.0,18.0
2008-12-12 07:45:00,2.196,0.102,241.67,9.0,0,0.0,18.0
2008-12-12 07:46:00,2.19,0.102,241.82,9.0,0,0.0,18.0
2008-12-12 07:47:00,2.192,0.102,241.82,9.0,0,0.0,18.0
2008-12-12 07:48:00,2.194,0.102,241.96,9.0,0,0.0,18.0
2008-12-12 07:49:00,2.284,0.098,241.12,9.4,0,0.0,18.0
2008-12-12 07:50:00,2.348,0.098,241.09,9.6,0,0.0,18.0
2008-12-12 07:51:00,2.346,0.098,240.96,9.6,0,0.0,18.0
2008-12-12 07:52:00,2.304,0.048,240.82,9.4,0,0.0,17.0
2008-12-12 07:53:00,2.242,0.0,240.72,9.2,0,0.0,18.0
2008-12-12 07:54:00,2.258,0.0,241.37,9.2,0,0.0,18.0
2008-12-12 07:55:00,2.766,0.0,241.06,11.6,0,0.0,18.0
2008-12-12 07:56:00,3.522,0.048,239.26,14.6,0,0.0,17.0
2008-12-12 07:57:00,3.548,0.05,239.15,14.8,0,0.0,18.0
2008-12-12 07:58:00,3.588,0.048,239.82,14.8,0,0.0,18.0
2008-12-12 07:59:00,2.316,0.0,241.43,9.6,0,0.0,17.0
2008-12-12 08:00:00,2.144,0.0,241.96,8.8,0,0.0,18.0
2008-12-12 08:01:00,2.15,0.0,242.17,8.8,0,0.0,18.0
2008-12-12 08:02:00,2.146,0.0,241.62,8.8,0,0.0,18.0
2008-12-12 08:03:00,2.134,0.0,240.89,8.8,0,0.0,18.0
2008-12-12 08:04:00,2.114,0.0,239.61,8.8,0,0.0,18.0
2008-12-12 08:05:00,2.122,0.0,240.22,8.8,0,0.0,18.0
2008-12-12 08:06:00,2.126,0.0,240.41,8.8,0,0.0,17.0
2008-12-12 08:07:00,2.102,0.0,239.26,8.8,0,0.0,18.0
2008-12-12 08:08:00,2.11,0.0,239.79,8.8,0,0.0,18.0
2008-12-12 08:09:00,2.062,0.0,239.49,8.6,0,0.0,17.0
2008-12-12 08:10:00,1.71,0.0,239.14,7.2,0,0.0,18.0
2008-12-12 08:11:00,1.338,0.072,239.27,5.6,0,0.0,17.0
2008-12-12 08:12:00,1.478,0.06,239.32,6.2,0,0.0,18.0
2008-12-12 08:13:00,1.59,0.0,239.46,6.6,0,0.0,17.0
2008-12-12 08:14:00,1.46,0.0,240.51,6.0,0,0.0,18.0
2008-12-12 08:15:00,1.41,0.0,240.0,5.8,0,0.0,18.0
2008-12-12 08:16:00,1.416,0.0,240.31,5.8,0,0.0,18.0
2008-12-12 08:17:00,1.43,0.0,240.94,5.8,0,0.0,17.0
2008-12-12 08:18:00,1.426,0.0,240.87,5.8,0,0.0,18.0
2008-12-12 08:19:00,1.42,0.0,240.52,5.8,0,0.0,18.0
2008-12-12 08:20:00,1.434,0.0,241.96,5.8,0,0.0,18.0
2008-12-12 08:21:00,1.426,0.0,241.57,5.8,0,0.0,18.0
2008-12-12 08:22:00,1.428,0.0,242.44,5.8,0,0.0,18.0
2008-12-12 08:23:00,1.438,0.0,242.56,5.8,0,0.0,18.0
2008-12-12 08:24:00,1.418,0.0,242.79,5.8,0,0.0,18.0
2008-12-12 08:25:00,1.384,0.068,243.82,5.6,0,0.0,18.0
2008-12-12 08:26:00,1.374,0.068,243.4,5.6,0,0.0,19.0
2008-12-12 08:27:00,1.362,0.068,243.2,5.6,0,0.0,18.0
2008-12-12 08:28:00,1.686,0.074,242.48,6.8,0,0.0,18.0
2008-12-12 08:29:00,1.774,0.0,241.11,7.4,0,0.0,18.0
2008-12-12 08:30:00,1.822,0.054,240.68,7.4,0,0.0,17.0
2008-12-12 08:31:00,1.822,0.054,240.47,7.4,0,0.0,18.0
2008-12-12 08:32:00,1.808,0.052,239.51,7.4,0,0.0,18.0
2008-12-12 08:33:00,1.8,0.05,238.93,7.4,0,0.0,17.0
2008-12-12 08:34:00,1.804,0.05,239.4,7.4,0,0.0,18.0
2008-12-12 08:35:00,1.81,0.052,239.9,7.4,0,0.0,18.0
2008-12-12 08:36:00,1.806,0.052,239.88,7.4,0,0.0,17.0
2008-12-12 08:37:00,1.806,0.052,240.28,7.4,0,0.0,18.0
2008-12-12 08:38:00,1.816,0.054,241.01,7.4,0,0.0,18.0
2008-12-12 08:39:00,1.832,0.058,241.86,7.4,0,0.0,18.0
2008-12-12 08:40:00,1.826,0.056,241.54,7.4,0,0.0,18.0
2008-12-12 08:41:00,1.822,0.056,241.33,7.4,0,0.0,17.0
2008-12-12 08:42:00,1.83,0.058,241.98,7.4,0,0.0,18.0
2008-12-12 08:43:00,1.832,0.058,242.17,7.4,0,0.0,18.0
2008-12-12 08:44:00,1.83,0.058,242.51,7.4,0,0.0,19.0
2008-12-12 08:45:00,1.846,0.062,243.74,7.4,0,0.0,18.0
2008-12-12 08:46:00,1.86,0.066,244.53,7.6,0,0.0,18.0
2008-12-12 08:47:00,1.854,0.054,244.41,7.6,0,0.0,18.0
2008-12-12 08:48:00,1.798,0.074,243.82,7.4,0,0.0,19.0
2008-12-12 08:49:00,1.784,0.074,243.45,7.2,0,0.0,18.0
2008-12-12 08:50:00,1.666,0.072,243.22,6.8,0,0.0,18.0
2008-12-12 08:51:00,1.676,0.074,243.4,6.8,0,0.0,18.0
2008-12-12 08:52:00,1.658,0.076,242.34,6.8,0,0.0,18.0
2008-12-12 08:53:00,1.662,0.074,242.74,6.8,0,0.0,18.0
2008-12-12 08:54:00,1.668,0.074,242.67,6.8,0,0.0,18.0
2008-12-12 08:55:00,1.672,0.074,242.86,6.8,0,0.0,18.0
2008-12-12 08:56:00,1.666,0.074,242.48,6.8,0,0.0,19.0
2008-12-12 08:57:00,1.646,0.074,242.52,6.8,0,0.0,18.0
2008-12-12 08:58:00,1.634,0.074,242.35,6.6,0,0.0,18.0
2008-12-12 08:59:00,2.332,0.076,241.82,9.6,0,0.0,18.0
2008-12-12 09:00:00,2.218,0.058,241.32,9.2,0,0.0,17.0
2008-12-12 09:01:00,2.124,0.0,241.41,8.8,0,0.0,18.0
2008-12-12 09:02:00,1.41,0.0,242.17,5.8,0,0.0,18.0
2008-12-12 09:03:00,1.546,0.0,242.06,6.4,0,0.0,18.0
2008-12-12 09:04:00,1.53,0.0,242.57,6.2,0,0.0,18.0
2008-12-12 09:05:00,1.376,0.0,242.89,5.6,0,0.0,18.0
2008-12-12 09:06:00,1.378,0.0,243.27,5.6,0,0.0,19.0
2008-12-12 09:07:00,1.368,0.0,243.11,5.6,0,0.0,18.0
2008-12-12 09:08:00,1.366,0.0,242.85,5.6,0,0.0,18.0
2008-12-12 09:09:00,1.37,0.0,242.7,5.6,0,0.0,18.0
2008-12-12 09:10:00,1.366,0.0,242.31,5.6,0,0.0,18.0
2008-12-12 09:11:00,1.362,0.0,242.07,5.6,0,0.0,18.0
2008-12-12 09:12:00,1.358,0.0,242.58,5.6,0,0.0,18.0
2008-12-12 09:13:00,1.3,0.068,242.67,5.2,0,0.0,18.0
2008-12-12 09:14:00,1.294,0.068,242.35,5.2,0,0.0,18.0
2008-12-12 09:15:00,1.286,0.07,241.92,5.2,0,0.0,18.0
2008-12-12 09:16:00,1.282,0.07,241.29,5.2,0,0.0,18.0
2008-12-12 09:17:00,1.284,0.07,241.15,5.2,0,0.0,18.0
2008-12-12 09:18:00,1.28,0.07,240.81,5.2,0,0.0,18.0
2008-12-12 09:19:00,1.286,0.07,241.76,5.2,0,0.0,18.0
2008-12-12 09:20:00,1.288,0.07,242.24,5.2,0,0.0,18.0
2008-12-12 09:21:00,1.286,0.07,242.03,5.2,0,0.0,17.0
2008-12-12 09:22:00,1.288,0.07,241.78,5.2,0,0.0,18.0
2008-12-12 09:23:00,1.292,0.068,241.8,5.2,0,0.0,18.0
2008-12-12 09:24:00,1.33,0.0,241.68,5.4,0,0.0,18.0
2008-12-12 09:25:00,1.394,0.062,241.06,5.8,0,0.0,18.0
2008-12-12 09:26:00,1.394,0.062,241.12,5.8,0,0.0,18.0
2008-12-12 09:27:00,1.396,0.064,241.6,5.8,0,0.0,18.0
2008-12-12 09:28:00,1.396,0.064,241.66,5.8,0,0.0,18.0
2008-12-12 09:29:00,1.396,0.064,241.77,5.6,0,0.0,18.0
2008-12-12 09:30:00,1.396,0.064,242.05,5.6,0,0.0,18.0
2008-12-12 09:31:00,1.394,0.066,242.38,5.6,0,0.0,18.0
2008-12-12 09:32:00,1.388,0.064,242.05,5.6,0,0.0,18.0
2008-12-12 09:33:00,1.384,0.064,241.82,5.6,0,0.0,18.0
2008-12-12 09:34:00,1.388,0.066,242.18,5.6,0,0.0,18.0
2008-12-12 09:35:00,1.4,0.068,243.38,5.6,0,0.0,18.0
2008-12-12 09:36:00,1.394,0.066,243.04,5.6,0,0.0,18.0
2008-12-12 09:37:00,1.388,0.064,242.27,5.6,0,0.0,18.0
2008-12-12 09:38:00,1.39,0.064,242.05,5.6,0,0.0,18.0
2008-12-12 09:39:00,1.39,0.066,242.12,5.6,0,0.0,18.0
2008-12-12 09:40:00,1.384,0.064,241.73,5.6,0,0.0,18.0
2008-12-12 09:41:00,1.376,0.062,240.93,5.6,0,0.0,18.0
2008-12-12 09:42:00,1.374,0.062,240.76,5.6,0,0.0,18.0
2008-12-12 09:43:00,1.302,0.0,240.94,5.4,0,0.0,17.0
2008-12-12 09:44:00,1.384,0.056,241.0,5.8,0,1.0,18.0
2008-12-12 09:45:00,1.364,0.052,241.34,5.6,0,1.0,18.0
2008-12-12 09:46:00,1.358,0.05,241.0,5.6,0,1.0,18.0
2008-12-12 09:47:00,1.35,0.048,240.18,5.6,0,2.0,18.0
2008-12-12 09:48:00,1.414,0.124,239.15,5.8,0,1.0,17.0
2008-12-12 09:49:00,1.416,0.148,239.25,5.8,0,2.0,18.0
2008-12-12 09:50:00,1.422,0.15,239.72,5.8,0,1.0,17.0
2008-12-12 09:51:00,1.422,0.15,239.75,5.8,0,1.0,18.0
2008-12-12 09:52:00,1.422,0.15,239.61,5.8,0,2.0,18.0
2008-12-12 09:53:00,1.432,0.152,240.39,6.0,0,1.0,17.0
2008-12-12 09:54:00,1.428,0.152,240.17,5.8,0,2.0,18.0
2008-12-12 09:55:00,1.412,0.148,238.8,5.8,0,1.0,18.0
2008-12-12 09:56:00,1.402,0.144,237.84,5.8,0,1.0,17.0
2008-12-12 09:57:00,1.404,0.144,238.14,5.8,0,2.0,17.0
2008-12-12 09:58:00,1.402,0.144,238.19,5.8,0,1.0,18.0
2008-12-12 09:59:00,1.386,0.142,237.41,5.8,0,2.0,17.0
2008-12-12 10:00:00,1.332,0.064,237.29,5.6,0,1.0,17.0
2008-12-12 10:01:00,1.324,0.0,237.96,5.4,0,1.0,18.0
2008-12-12 10:02:00,1.324,0.0,238.09,5.4,0,2.0,17.0
2008-12-12 10:03:00,1.322,0.0,237.88,5.4,0,1.0,18.0
2008-12-12 10:04:00,1.326,0.0,238.39,5.4,0,1.0,17.0
2008-12-12 10:05:00,1.316,0.0,237.53,5.4,0,1.0,17.0
2008-12-12 10:06:00,1.34,0.046,239.93,5.6,0,2.0,18.0
2008-12-12 10:07:00,1.314,0.0,240.23,5.4,0,0.0,18.0
2008-12-12 10:08:00,1.272,0.072,239.81,5.2,0,0.0,17.0
2008-12-12 10:09:00,1.268,0.072,239.48,5.2,0,0.0,18.0
2008-12-12 10:10:00,1.27,0.072,239.53,5.2,0,0.0,18.0
2008-12-12 10:11:00,1.27,0.072,239.53,5.2,0,0.0,17.0
2008-12-12 10:12:00,1.274,0.072,240.17,5.2,0,0.0,18.0
2008-12-12 10:13:00,1.276,0.07,240.92,5.2,0,0.0,18.0
2008-12-12 10:14:00,1.28,0.07,241.22,5.2,0,0.0,18.0
2008-12-12 10:15:00,1.28,0.07,241.29,5.2,0,0.0,18.0
2008-12-12 10:16:00,1.28,0.07,241.3,5.2,0,0.0,17.0
2008-12-12 10:17:00,1.278,0.07,240.99,5.2,0,0.0,18.0
2008-12-12 10:18:00,1.27,0.072,240.22,5.2,0,0.0,18.0
2008-12-12 10:19:00,1.306,0.0,240.53,5.4,0,0.0,18.0
2008-12-12 10:20:00,1.384,0.06,240.53,5.6,0,0.0,17.0
2008-12-12 10:21:00,1.376,0.058,239.93,5.6,0,0.0,18.0
2008-12-12 10:22:00,1.376,0.058,239.88,5.6,0,0.0,18.0
2008-12-12 10:23:00,1.382,0.06,240.16,5.6,0,0.0,17.0
2008-12-12 10:24:00,1.388,0.062,240.85,5.6,0,0.0,18.0
2008-12-12 10:25:00,1.384,0.06,240.69,5.6,0,0.0,18.0
2008-12-12 10:26:00,1.38,0.06,240.34,5.6,0,0.0,18.0
2008-12-12 10:27:00,1.374,0.06,240.19,5.6,0,0.0,18.0
2008-12-12 10:28:00,1.366,0.058,239.97,5.6,0,0.0,17.0
2008-12-12 10:29:00,1.36,0.058,239.52,5.6,0,0.0,18.0
2008-12-12 10:30:00,1.364,0.058,239.96,5.6,0,0.0,17.0
2008-12-12 10:31:00,1.362,0.058,239.88,5.6,0,0.0,18.0
2008-12-12 10:32:00,1.366,0.06,240.44,5.6,0,0.0,18.0
2008-12-12 10:33:00,1.364,0.06,240.17,5.6,0,0.0,18.0
2008-12-12 10:34:00,1.362,0.06,240.11,5.6,0,0.0,17.0
2008-12-12 10:35:00,1.394,0.074,240.79,5.8,0,0.0,18.0
2008-12-12 10:36:00,1.446,0.164,240.93,6.0,0,0.0,18.0
2008-12-12 10:37:00,1.444,0.164,240.52,6.0,0,0.0,18.0
2008-12-12 10:38:00,1.38,0.064,240.91,5.6,0,0.0,17.0
2008-12-12 10:39:00,1.354,0.0,240.54,5.6,0,0.0,18.0
2008-12-12 10:40:00,1.352,0.0,240.34,5.6,0,0.0,18.0
2008-12-12 10:41:00,1.338,0.0,239.24,5.6,0,0.0,18.0
2008-12-12 10:42:00,1.34,0.0,239.65,5.6,0,0.0,17.0
2008-12-12 10:43:00,1.342,0.0,239.95,5.6,0,0.0,18.0
2008-12-12 10:44:00,1.348,0.0,240.41,5.6,0,0.0,18.0
2008-12-12 10:45:00,1.348,0.0,241.28,5.6,0,0.0,17.0
2008-12-12 10:46:00,1.35,0.0,241.38,5.6,0,0.0,18.0
2008-12-12 10:47:00,1.32,0.0,240.84,5.4,0,0.0,18.0
2008-12-12 10:48:00,1.268,0.072,240.21,5.2,0,0.0,18.0
2008-12-12 10:49:00,1.27,0.072,240.26,5.2,0,0.0,18.0
2008-12-12 10:50:00,1.272,0.072,240.46,5.2,0,0.0,17.0
2008-12-12 10:51:00,1.272,0.072,240.4,5.2,0,0.0,18.0
2008-12-12 10:52:00,1.272,0.072,240.14,5.2,0,0.0,18.0
2008-12-12 10:53:00,1.276,0.072,240.14,5.2,0,0.0,17.0
2008-12-12 10:54:00,1.272,0.072,239.79,5.2,0,0.0,18.0
2008-12-12 10:55:00,1.272,0.07,239.86,5.2,0,0.0,18.0
2008-12-12 10:56:00,1.272,0.072,239.77,5.2,0,0.0,17.0
2008-12-12 10:57:00,1.276,0.07,240.31,5.2,0,0.0,18.0
2008-12-12 10:58:00,1.278,0.07,240.51,5.2,0,0.0,18.0
2008-12-12 10:59:00,1.278,0.07,240.44,5.2,0,0.0,18.0
2008-12-12 11:00:00,1.276,0.07,240.25,5.2,0,0.0,17.0
2008-12-12 11:01:00,1.278,0.07,240.52,5.2,0,0.0,18.0
2008-12-12 11:02:00,1.276,0.07,240.33,5.2,0,0.0,18.0
2008-12-12 11:03:00,1.264,0.072,239.71,5.2,0,0.0,17.0
2008-12-12 11:04:00,1.27,0.072,240.39,5.2,0,0.0,18.0
2008-12-12 11:05:00,1.27,0.07,240.43,5.2,0,0.0,18.0
2008-12-12 11:06:00,1.256,0.072,239.0,5.2,0,0.0,17.0
2008-12-12 11:07:00,1.258,0.072,238.86,5.2,0,0.0,18.0
2008-12-12 11:08:00,1.264,0.072,239.16,5.2,0,0.0,18.0
2008-12-12 11:09:00,1.264,0.072,239.0,5.2,0,0.0,17.0
2008-12-12 11:10:00,1.26,0.072,238.76,5.2,0,0.0,18.0
2008-12-12 11:11:00,1.262,0.072,238.86,5.2,0,0.0,17.0
2008-12-12 11:12:00,1.266,0.072,239.39,5.2,0,0.0,18.0
2008-12-12 11:13:00,1.27,0.072,239.74,5.2,0,0.0,17.0
2008-12-12 11:14:00,1.268,0.072,239.61,5.2,0,0.0,18.0
2008-12-12 11:15:00,1.358,0.0,239.77,5.6,0,0.0,18.0
2008-12-12 11:16:00,1.384,0.06,240.0,5.6,0,0.0,17.0
2008-12-12 11:17:00,1.384,0.06,240.49,5.6,0,0.0,18.0
2008-12-12 11:18:00,1.39,0.062,241.04,5.6,0,0.0,18.0
2008-12-12 11:19:00,1.384,0.062,240.7,5.6,0,0.0,18.0
2008-12-12 11:20:00,1.38,0.062,240.9,5.6,0,0.0,18.0
2008-12-12 11:21:00,1.378,0.062,240.96,5.6,0,0.0,17.0
2008-12-12 11:22:00,1.386,0.064,241.52,5.6,0,0.0,18.0
2008-12-12 11:23:00,1.462,0.136,241.89,6.0,0,0.0,18.0
2008-12-12 11:24:00,1.464,0.168,241.46,6.0,0,0.0,18.0
2008-12-12 11:25:00,1.464,0.168,241.62,6.0,0,0.0,18.0
2008-12-12 11:26:00,1.458,0.166,241.32,6.0,0,0.0,18.0
2008-12-12 11:27:00,1.454,0.166,241.06,6.0,0,0.0,18.0
2008-12-12 11:28:00,1.45,0.164,240.75,6.0,0,0.0,18.0
2008-12-12 11:29:00,1.452,0.164,241.12,6.0,0,0.0,17.0
2008-12-12 11:30:00,1.45,0.164,241.08,6.0,0,0.0,18.0
2008-12-12 11:31:00,1.438,0.162,240.17,6.0,0,0.0,18.0
2008-12-12 11:32:00,1.438,0.162,240.27,6.0,0,0.0,18.0
2008-12-12 11:33:00,1.42,0.138,240.43,5.8,0,0.0,17.0
2008-12-12 11:34:00,1.336,0.0,239.85,5.4,0,0.0,18.0
2008-12-12 11:35:00,1.304,0.0,240.61,5.4,0,0.0,18.0
2008-12-12 11:36:00,1.274,0.072,240.72,5.2,0,0.0,18.0
2008-12-12 11:37:00,1.278,0.072,240.91,5.2,0,0.0,17.0
2008-12-12 11:38:00,1.278,0.072,240.45,5.2,0,0.0,18.0
2008-12-12 11:39:00,1.274,0.072,240.2,5.2,0,0.0,18.0
2008-12-12 11:40:00,1.266,0.072,239.45,5.2,0,0.0,17.0
2008-12-12 11:41:00,1.272,0.072,239.86,5.2,0,0.0,18.0
2008-12-12 11:42:00,1.272,0.072,240.01,5.2,0,0.0,18.0
2008-12-12 11:43:00,1.278,0.072,240.51,5.2,0,0.0,18.0
2008-12-12 11:44:00,1.29,0.07,241.64,5.2,0,0.0,17.0
2008-12-12 11:45:00,1.296,0.068,242.39,5.2,0,0.0,19.0
2008-12-12 11:46:00,1.3,0.07,242.68,5.2,0,0.0,18.0
2008-12-12 11:47:00,1.292,0.07,242.34,5.2,0,0.0,18.0
2008-12-12 11:48:00,1.284,0.07,241.75,5.2,0,0.0,18.0
2008-12-12 11:49:00,1.286,0.07,241.9,5.2,0,0.0,18.0
2008-12-12 11:50:00,1.292,0.07,242.51,5.2,0,0.0,18.0
2008-12-12 11:51:00,1.288,0.07,242.18,5.2,0,0.0,18.0
2008-12-12 11:52:00,1.29,0.07,242.08,5.2,0,0.0,18.0
2008-12-12 11:53:00,1.302,0.068,242.78,5.2,0,0.0,18.0
2008-12-12 11:54:00,1.298,0.068,242.45,5.2,0,0.0,18.0
2008-12-12 11:55:00,1.3,0.068,242.62,5.2,0,0.0,18.0
2008-12-12 11:56:00,1.292,0.07,241.94,5.2,0,0.0,18.0
2008-12-12 11:57:00,1.292,0.07,241.89,5.2,0,0.0,18.0
2008-12-12 11:58:00,1.292,0.07,241.93,5.2,0,0.0,18.0
2008-12-12 11:59:00,1.294,0.07,242.34,5.2,0,0.0,18.0
2008-12-12 12:00:00,1.292,0.07,242.53,5.2,0,0.0,18.0
2008-12-12 12:01:00,1.288,0.07,242.3,5.2,0,0.0,18.0
2008-12-12 12:02:00,1.284,0.07,241.83,5.2,0,0.0,18.0
2008-12-12 12:03:00,1.282,0.07,241.57,5.2,0,0.0,18.0
2008-12-12 12:04:00,1.286,0.07,241.91,5.2,0,0.0,17.0
2008-12-12 12:05:00,1.294,0.068,242.82,5.2,0,0.0,19.0
2008-12-12 12:06:00,1.288,0.07,242.09,5.2,0,0.0,18.0
2008-12-12 12:07:00,1.29,0.07,242.06,5.2,0,0.0,18.0
2008-12-12 12:08:00,1.292,0.07,241.9,5.2,0,0.0,18.0
2008-12-12 12:09:00,1.296,0.068,242.23,5.2,0,0.0,18.0
2008-12-12 12:10:00,1.334,0.0,241.58,5.4,0,0.0,17.0
2008-12-12 12:11:00,1.442,0.098,241.55,6.0,0,0.0,18.0
2008-12-12 12:12:00,1.47,0.168,241.77,6.0,0,0.0,18.0
2008-12-12 12:13:00,1.462,0.166,241.21,6.0,0,0.0,18.0
2008-12-12 12:14:00,1.456,0.164,240.81,6.0,0,0.0,18.0
2008-12-12 12:15:00,1.462,0.168,241.52,6.0,0,0.0,18.0
2008-12-12 12:16:00,1.456,0.166,241.28,6.0,0,0.0,18.0
2008-12-12 12:17:00,1.444,0.162,240.35,6.0,0,0.0,17.0
2008-12-12 12:18:00,1.436,0.162,239.9,6.0,0,0.0,18.0
2008-12-12 12:19:00,1.436,0.162,240.05,6.0,0,0.0,18.0
2008-12-12 12:20:00,1.438,0.164,240.37,6.0,0,0.0,18.0
2008-12-12 12:21:00,1.442,0.164,240.81,6.0,0,0.0,17.0
2008-12-12 12:22:00,1.442,0.164,240.75,6.0,0,0.0,18.0
2008-12-12 12:23:00,1.44,0.154,241.11,6.0,0,0.0,18.0
2008-12-12 12:24:00,1.388,0.066,241.98,5.6,0,0.0,18.0
2008-12-12 12:25:00,1.39,0.066,242.31,5.6,0,0.0,18.0
2008-12-12 12:26:00,1.376,0.064,241.59,5.6,0,0.0,18.0
2008-12-12 12:27:00,1.382,0.066,242.1,5.6,0,0.0,18.0
2008-12-12 12:28:00,1.38,0.064,241.94,5.6,0,0.0,18.0
2008-12-12 12:29:00,1.33,0.0,241.43,5.4,0,0.0,18.0
2008-12-12 12:30:00,1.288,0.068,242.06,5.2,0,0.0,18.0
2008-12-12 12:31:00,1.292,0.068,242.51,5.2,0,0.0,18.0
2008-12-12 12:32:00,1.286,0.07,241.99,5.2,0,0.0,18.0
2008-12-12 12:33:00,1.284,0.07,241.64,5.2,0,0.0,18.0
2008-12-12 12:34:00,1.288,0.07,241.98,5.2,0,0.0,18.0
2008-12-12 12:35:00,1.292,0.068,242.39,5.2,0,0.0,18.0
2008-12-12 12:36:00,1.296,0.068,242.89,5.2,0,0.0,18.0
2008-12-12 12:37:00,1.296,0.068,242.61,5.2,0,0.0,18.0
2008-12-12 12:38:00,1.306,0.068,243.07,5.2,0,0.0,18.0
2008-12-12 12:39:00,1.3,0.068,242.56,5.2,0,0.0,18.0
2008-12-12 12:40:00,1.294,0.068,242.27,5.2,0,0.0,18.0
2008-12-12 12:41:00,1.298,0.068,243.01,5.2,0,0.0,18.0
2008-12-12 12:42:00,1.296,0.068,243.01,5.2,0,0.0,18.0
2008-12-12 12:43:00,1.298,0.068,243.11,5.2,0,0.0,18.0
2008-12-12 12:44:00,1.294,0.068,242.68,5.2,0,0.0,18.0
2008-12-12 12:45:00,1.298,0.068,243.13,5.2,0,0.0,18.0
2008-12-12 12:46:00,1.302,0.068,243.33,5.2,0,0.0,19.0
2008-12-12 12:47:00,1.302,0.068,243.37,5.2,0,0.0,18.0
2008-12-12 12:48:00,1.302,0.068,243.34,5.2,0,0.0,18.0
2008-12-12 12:49:00,1.304,0.066,243.68,5.2,0,0.0,18.0
2008-12-12 12:50:00,1.308,0.066,243.94,5.2,0,0.0,18.0
2008-12-12 12:51:00,1.308,0.066,243.98,5.2,0,0.0,19.0
2008-12-12 12:52:00,1.312,0.066,244.0,5.4,0,0.0,18.0
2008-12-12 12:53:00,1.37,0.0,243.96,5.6,0,0.0,18.0
2008-12-12 12:54:00,1.388,0.056,243.27,5.6,0,2.0,18.0
2008-12-12 12:55:00,1.4,0.06,244.08,5.6,0,1.0,19.0
2008-12-12 12:56:00,1.39,0.058,243.54,5.6,0,2.0,18.0
2008-12-12 12:57:00,1.396,0.06,243.94,5.6,0,1.0,18.0
2008-12-12 12:58:00,1.418,0.066,244.01,5.8,0,1.0,18.0
2008-12-12 12:59:00,1.466,0.164,243.28,6.0,0,2.0,19.0
2008-12-12 13:00:00,1.46,0.164,243.4,6.0,0,1.0,18.0
2008-12-12 13:01:00,1.456,0.162,243.09,6.0,0,2.0,18.0
2008-12-12 13:02:00,1.452,0.16,242.74,6.0,0,1.0,18.0
2008-12-12 13:03:00,1.454,0.162,243.08,6.0,0,1.0,18.0
2008-12-12 13:04:00,1.45,0.16,242.79,6.0,0,2.0,18.0
2008-12-12 13:05:00,1.448,0.16,242.73,6.0,0,1.0,18.0
2008-12-12 13:06:00,1.486,0.2,242.11,6.2,0,2.0,18.0
2008-12-12 13:07:00,1.554,0.294,242.13,6.4,0,1.0,18.0
2008-12-12 13:08:00,1.566,0.302,243.29,6.4,0,1.0,18.0
2008-12-12 13:09:00,1.564,0.302,243.32,6.4,0,2.0,19.0
2008-12-12 13:10:00,1.502,0.214,243.07,6.2,0,1.0,18.0
2008-12-12 13:11:00,1.494,0.196,243.67,6.0,0,1.0,18.0
2008-12-12 13:12:00,1.484,0.194,243.13,6.0,0,2.0,18.0
2008-12-12 13:13:00,1.484,0.194,243.11,6.0,0,1.0,18.0
2008-12-12 13:14:00,1.482,0.194,243.15,6.0,0,1.0,18.0
2008-12-12 13:15:00,1.492,0.198,244.2,6.0,0,2.0,19.0
2008-12-12 13:16:00,1.492,0.198,244.35,6.0,0,1.0,18.0
2008-12-12 13:17:00,1.43,0.094,244.51,5.8,0,0.0,18.0
2008-12-12 13:18:00,1.418,0.074,244.83,5.8,0,0.0,19.0
2008-12-12 13:19:00,1.402,0.072,243.95,5.6,0,0.0,18.0
2008-12-12 13:20:00,1.398,0.07,243.61,5.6,0,0.0,18.0
2008-12-12 13:21:00,1.398,0.07,243.6,5.6,0,0.0,18.0
2008-12-12 13:22:00,1.4,0.07,243.48,5.6,0,0.0,18.0
2008-12-12 13:23:00,1.396,0.068,242.87,5.6,0,0.0,18.0
2008-12-12 13:24:00,1.388,0.066,242.18,5.6,0,0.0,18.0
2008-12-12 13:25:00,1.328,0.0,242.2,5.4,0,0.0,18.0
2008-12-12 13:26:00,1.294,0.068,242.0,5.2,0,0.0,18.0
2008-12-12 13:27:00,1.288,0.068,241.5,5.2,0,0.0,18.0
